date,day,actual time,to_minutes,slot,car1,bus1 ,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,holiday
15/08/2017,Tuesday,09:34:05,574.0833333,2,10,25,25,51,41,59,18,44,22,49,23,53,41,98,29,51,Y
15/08/2017,Tuesday,09:43:32,583.5333333,2,10,25,24,44,41,67,19,37,21,45,23,53,43,73,29,51,Y
15/08/2017,Tuesday,09:43:50,583.8333333,2,10,25,25,44,42,67,18,37,21,45,23,53,43,73,29,51,Y
15/08/2017,Tuesday,09:51:29,591.4833333,2,10,25,26,55,40,54,19,37,22,45,23,52,42,61,30,51,Y
15/08/2017,Tuesday,09:59:07,599.1166667,2,10,25,26,55,40,59,19,44,22,45,23,52,44,61,30,51,Y
13/08/2017,Sunday,09:01:56,541.9333333,2,10,25,23,55,41,63,17,44,18,49,23,53,36,98,27,54,Y
13/08/2017,Sunday,09:09:34,549.5666667,2,11,25,24,47,39,63,17,37,18,49,22,52,36,60,28,51,Y
13/08/2017,Sunday,09:17:13,557.2166667,2,10,34,24,52,41,59,17,31,18,45,22,53,38,60,32,51,Y
13/08/2017,Sunday,09:24:51,564.85,2,10,25,24,50,41,57,17,44,18,49,22,52,37,65,29,54,Y
13/08/2017,Sunday,09:32:31,572.5166667,2,9,25,25,51,41,64,17,44,18,49,23,53,36,98,28,57,Y
13/08/2017,Sunday,09:40:10,580.1666667,2,10,25,24,44,41,59,18,44,19,45,24,53,37,98,29,51,Y
13/08/2017,Sunday,09:47:49,587.8166667,2,11,25,24,44,40,66,17,37,19,45,23,52,37,98,30,51,Y
13/08/2017,Sunday,09:55:28,595.4666667,2,10,25,25,51,42,59,17,44,19,45,22,52,39,98,30,51,Y
20/08/2017,Sunday,09:06:25,546.4166667,2,10,25,22,47,40,63,17,37,18,49,22,53,36,60,27,51,Y
20/08/2017,Sunday,09:41:08,581.1333333,2,10,25,23,44,43,59,17,44,19,45,23,53,37,98,28,51,Y
20/08/2017,Sunday,09:48:48,588.8,2,10,25,24,44,43,54,17,37,19,45,22,52,38,98,29,51,Y
20/08/2017,Sunday,09:56:33,596.55,2,11,25,24,51,43,59,18,44,19,45,23,52,38,98,28,51,Y
27/08/2017,Sunday,09:05:09,545.15,2,10,26,23,48,40,63,17,37,18,50,22,53,38,58,28,54,Y
27/08/2017,Sunday,09:12:51,552.85,2,10,26,23,48,40,59,17,31,18,46,22,53,40,58,28,51,Y
27/08/2017,Sunday,09:20:31,560.5166667,2,11,26,23,53,40,63,16,37,18,50,22,53,40,58,29,51,Y
27/08/2017,Sunday,09:28:12,568.2,2,10,26,24,56,40,64,17,44,18,50,23,52,39,59,29,54,Y
27/08/2017,Sunday,09:35:56,575.9333333,2,10,21,24,51,40,59,17,44,19,50,22,53,42,59,29,51,Y
27/08/2017,Sunday,09:43:35,583.5833333,2,10,21,24,45,41,66,17,37,19,46,22,53,42,58,29,51,Y
27/08/2017,Sunday,09:51:15,591.25,2,11,21,25,56,41,54,17,37,19,46,22,52,42,70,29,51,Y
27/08/2017,Sunday,09:58:55,598.9166667,2,11,21,25,56,41,59,17,44,19,46,23,52,42,64,30,51,Y
03/09/2017,Sunday,09:03:41,543.6833333,2,10,26,24,48,41,63,18,38,18,52,22,53,37,58,27,54,Y
03/09/2017,Sunday,09:11:33,551.55,2,9,26,24,48,41,59,18,40,18,48,22,52,38,58,27,51,Y
03/09/2017,Sunday,09:19:13,559.2166667,2,10,35,23,53,41,63,18,33,18,52,22,53,38,58,28,51,Y
03/09/2017,Sunday,09:26:56,566.9333333,2,9,26,23,50,42,64,17,46,18,52,22,52,37,59,28,54,Y
03/09/2017,Sunday,09:34:36,574.6,2,10,21,23,51,41,59,18,46,18,52,23,53,39,59,28,51,Y
03/09/2017,Sunday,09:42:22,582.3666667,2,10,21,23,45,42,59,18,46,19,48,22,53,39,58,28,51,Y
03/09/2017,Sunday,09:51:03,591.05,2,10,21,24,56,42,54,18,40,19,48,23,52,40,70,28,51,Y
03/09/2017,Sunday,09:58:44,598.7333333,2,10,21,24,56,44,59,18,46,19,52,23,52,39,64,29,51,Y
24/09/2017,Sunday,09:21:55,561.9166667,2,10,22,23,44,40,57,17,42,18,43,23,53,41,89,26,70,Y
24/09/2017,Sunday,09:29:37,569.6166667,2,10,26,23,44,41,64,18,42,18,42,22,53,42,89,27,62,Y
24/09/2017,Sunday,09:37:17,577.2833333,2,10,24,24,39,40,61,18,42,18,42,23,53,43,89,27,62,Y
24/09/2017,Sunday,09:44:56,584.9333333,2,11,22,24,40,41,61,18,40,19,40,22,53,44,89,27,62,Y
24/09/2017,Sunday,09:52:36,592.6,2,10,22,24,44,42,64,18,42,19,46,22,53,43,65,28,66,Y
